timestamp,player_name,total_games,wins,losses,win_ratio,avg_guesses,overall_most_used_word,overall_least_used_word,most_used_word_row1,most_used_word_row2,most_used_word_row3,most_used_word_row4,most_used_word_row5,most_used_word_row6,win_dist_row1,win_dist_row2,win_dist_row3,win_dist_row4,win_dist_row5,win_dist_row6,avg_row1_yellow,avg_row2_yellow,avg_row3_yellow,avg_row4_yellow,avg_row5_yellow,avg_row6_yellow,avg_row1_green,avg_row2_green,avg_row3_green,avg_row4_green,avg_row5_green,avg_row6_green
20240926_151234,AdieuStarter,2309,1796,513,0.7778258986574275,4.655345211581292,BEAST,ADIEU,ADIEU,FRENA,AMATE,ELEET,WITTY,ALATE,0,15,213,563,590,415,1.1632741446513641,1.1671719359029884,0.7144725370531823,0.25564632388274866,0.10935441370223979,0.04849137931034483,0.32265049805110435,1.1641403204850584,2.3809938971229294,3.4641999038923594,3.9472990777338604,4.213362068965517
20240926_152053,AdieuStarter,11545,8924,2621,0.7729753139887398,4.702151501568803,AHEAD,ADIEU,ADIEU,ADDLE,TIMID,TOOTH,CLICK,TATTY,0,90,967,2651,3019,2197,1.1632741446513641,1.1739281074058034,0.7229157573112178,0.27936689549961863,0.09940028071966314,0.04711498547114985,0.32265049805110435,1.145430922477263,2.327891750327368,3.4073226544622424,3.9650376419548294,4.2079701120797015
